speaker_id,corpus,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64
329,LibriTTS-R,7.3797116,-2.9305441,-1.8894792,0.17031766,5.024868,3.3065972,-5.0590315,1.8501432,-2.5527186,-4.298028,1.4476094,-0.47645923,-1.4075594,1.4900808,3.3521984,0.82503045,1.8291454,2.384133,2.4677405,-4.233862,5.3711033,-2.0604913,-0.29017082,1.0352063,5.101775,-0.63176864,-1.446765,1.0569253,1.3439705,-1.5851982,-4.138814,0.957649,-0.24410327,-0.70592445,-1.2636195,-0.7794231,4.801838,0.46926242,-1.248849,-0.75247586,0.8265193,0.46628663,0.93818414,-1.5281665,1.1888025,0.59639466,0.79039794,2.3645267,-0.113376655,0.7565498,1.4424647,2.9195557,1.4684353,0.30754364,0.21489528,2.04486,0.35878173,1.7224667,1.0014426,-0.5400383,1.0580406,0.17201184,0.6741896,0.8804437
332,LibriTTS-R,7.200319,-6.3074865,1.7841485,-0.9197923,13.692011,5.9713106,1.123203,2.3668466,-0.3913955,0.62933075,0.7994465,-0.3545844,-5.0552816,-0.48186973,3.7479184,0.59583104,3.7090807,-1.9759793,-0.8030444,3.0573926,-1.3684483,-3.738324,-2.9512126,1.3405772,-1.5571817,2.5194871,-1.0500878,0.6937797,-0.40707028,-0.31704673,-2.4232244,-1.0718262,-2.3482616,1.6925447,0.2676594,-1.1488187,1.4165452,-2.9025412,-1.2416161,2.3532367,-0.39858744,-1.2600574,-0.18352771,-2.186707,-0.61352164,-1.4377986,0.7110859,1.0252436,0.797206,0.91230804,-0.3290537,1.7847838,0.87711954,-0.5115325,1.4479481,0.19660431,-3.4984045,-0.4619443,-1.2732356,-3.3000517,2.868235,0.49895564,-0.359368,-1.4685625
335,LibriTTS-R,5.8886967,-6.110902,-0.38146684,-0.67314893,-1.490776,-2.5978882,-1.8715359,-2.0352776,4.315028,6.066903,-0.6225166,-3.1492572,-0.7356566,-0.51631665,2.1326988,3.0417805,-1.8410817,-2.987886,3.1987276,-0.2798975,-0.22497341,-0.61111766,-0.9969498,-2.493864,-0.03700805,-0.068892375,1.8994784,-0.57383776,1.2992407,0.6253728,-0.71757364,1.141471,1.2906903,-0.7216172,-1.9277692,0.61513996,0.5228749,2.379224,-1.2049711,1.8211533,0.40103218,1.8661649,2.0438454,-1.6393845,-1.1661448,-1.3659964,-0.76962507,-1.0484073,-0.8373444,-2.0226238,-0.4380349,-0.40598416,-0.9155618,0.5204706,0.921447,0.40015194,0.2224653,0.58081526,1.8840842,-0.18648082,0.012173252,0.46829545,-0.50178796,-1.2305667
337,LibriTTS-R,8.491016,7.739393,1.4242971,-1.5404613,1.8916203,-0.7227783,-0.22869311,-2.541121,5.0823026,-1.969684,1.6030073,0.8163273,-1.5664718,-2.678449,-4.979844,-1.0734739,0.5142546,-3.0911405,3.343707,1.647259,1.5521533,0.11508926,1.0117784,1.8061943,-0.14283168,1.1024247,-3.383212,-2.4715352,1.5105381,-3.6265388,-0.8309698,1.4108255,-2.3244486,-1.2362905,-0.09583495,0.21801518,-0.44097117,-0.6659702,1.8823028,-0.17533174,-1.6324298,-1.3539324,0.45849007,1.5302467,0.04938754,-0.177653,-2.539844,-2.3517575,1.3174698,-1.3521496,1.641607,1.4029902,-0.41787374,-1.642969,1.1081468,0.47066468,-0.1933397,-1.102839,0.53133833,-1.9245348,-0.2080909,1.0635598,0.6238997,-0.31730023
339,LibriTTS-R,9.39576,5.964329,2.535675,5.734701,-0.60895085,-2.8453982,-4.6703644,6.879017,2.1608188,-6.7444963,-1.392928,-2.041918,0.79540396,0.4437564,-0.46501943,0.27955914,-3.7639823,-3.5109005,2.2184446,0.095987864,0.24932949,-0.02012957,-0.67108524,1.252021,0.3248083,2.4477522,1.1287967,2.6404998,-1.124054,1.02931,1.8163445,0.1962091,1.1067406,0.74724734,-2.639988,-0.017167393,-3.3785272,-2.5655293,-1.9357934,0.69234216,0.26504323,1.0154673,0.7437384,0.3171951,0.7218937,-0.20737873,-0.41577178,0.44091994,-1.6319093,-1.6792691,-0.1330725,-0.22028796,1.3484868,1.2584466,-0.77550495,-0.1955724,-0.544394,0.20889568,0.46915603,0.62303895,-0.8978156,-0.55928075,-0.69293517,-0.26545805
340,LibriTTS-R,7.3783035,-3.6114137,-4.726709,-2.950628,1.8456061,1.4431028,4.9379363,-1.3582122,4.207609,0.66722107,0.8802886,5.24924,2.8020225,4.023433,4.2164135,1.1247123,-0.70277214,3.3916273,2.4871788,0.6494299,0.17446771,0.011374821,3.96804,-1.2110858,-2.8962767,-2.6389804,0.8604121,-0.883314,-0.34448895,4.128503,-0.20627744,1.7004733,-1.088311,-0.83570486,1.7245262,-1.6890028,-1.4795808,-0.96980834,-0.9046805,2.7856994,3.2435918,-3.1057212,1.3111224,0.18754245,0.37268168,-1.5154786,0.49664646,1.084494,0.26002458,-1.514116,-2.0190299,1.5036786,0.011579411,1.2156879,0.6910068,0.06412161,-0.6995904,-0.8395765,0.36994138,-0.73214275,-1.8889261,0.9482898,0.97406685,-0.38582742
345,LibriTTS-R,7.063142,-4.4829445,3.113238,-4.259228,-6.693967,6.195971,0.9029243,-0.65418434,-5.0773106,-0.9930178,1.1964556,1.8238633,-3.992128,3.8457005,4.18151,-4.2919245,0.34283018,-3.8527877,0.83029836,-1.5016074,0.18062018,2.6244452,0.07128079,0.3849856,0.5961853,-0.015364923,0.07436491,0.3884824,-0.4399938,0.3187633,-0.45791298,0.16296174,-0.11166603,0.078630686,-1.2286041,-1.435874,0.57182896,-0.18125905,-0.50791705,-0.23617339,0.015351649,-0.017863458,-0.5418812,2.7840705,-0.36160058,-0.7136416,-1.7050407,0.45226267,-1.0243084,-1.2936437,1.7376716,1.109712,-1.4901044,-0.95392954,-1.6533506,-0.87292045,-1.2301884,0.67488,0.78558993,0.015014538,-0.81064016,2.316152,-0.34313095,0.53789806
353,LibriTTS-R,4.807865,-2.813756,-0.10373924,2.235105,-2.8360112,-7.077978,-5.985367,-3.1120653,5.808892,-1.3591696,-2.2954254,-0.75430304,0.41436675,-5.4147186,1.6145288,2.3454032,1.8166158,4.7357206,-0.17388555,0.8356138,-1.2125316,1.5687349,-0.039959874,-2.0070906,-0.22362465,0.12677167,-2.1543624,0.23006208,0.8569015,2.1851473,3.0681071,2.4765968,3.2288945,2.143044,0.9489882,2.8730173,0.6574793,3.6759596,-0.98790056,3.963717,1.1903043,0.87425524,0.48719352,3.068217,-1.89999,0.7761693,1.9064289,-2.4592323,1.8603474,-1.8229393,3.05001,2.3391917,-0.5677648,2.1782117,-1.908652,-2.2340286,-1.003756,0.36542365,-0.91453224,0.38834772,1.8501025,3.004351,-2.0131688,0.7133021
359,LibriTTS-R,5.261348,-6.926763,-2.0020657,2.690846,3.703665,-5.409235,-3.747086,1.2699182,-0.42004567,3.3883405,-1.185804,-1.4588903,0.07807822,0.059023693,0.67283773,3.7441087,0.9981287,-0.13450436,-3.0502164,0.9909135,-1.484766,1.7062547,-1.2252997,-5.0097733,-1.1658179,-1.8800592,-1.7832892,-1.0983465,1.9145199,-2.9499006,1.7950318,-0.6504879,-1.6686738,-2.4522653,0.70778424,2.7819538,0.31380045,2.7237992,-2.0533855,-1.3569431,-1.5774771,-0.39513138,1.9535197,0.69195545,2.2894757,0.46659073,-2.8390374,1.3486774,0.51125,-0.18170974,-0.29135358,-3.8451757,-0.11605811,1.0105141,-0.4606404,-0.8514054,-1.0056603,1.3687644,0.5989375,-1.0499269,-2.8244722,1.2289925,0.005173838,-0.86804783
362,LibriTTS-R,6.614294,5.21833,-0.10125815,-0.7500368,1.6567905,-1.0829436,-2.18549,-3.6852295,-2.4189632,-0.38065395,1.9734938,-0.47858277,0.2858221,1.244467,-2.3368301,-1.339937,0.48372155,-2.0303698,-2.0749679,-4.534686,0.72498596,0.9164758,-0.82463235,-0.18858735,-0.12648737,1.8075335,-0.1992123,3.9082093,2.1229277,0.8021534,-1.8783723,-0.52815646,-1.2133508,-2.7997494,-1.280411,1.529645,1.4261961,1.222981,0.73617315,2.2336683,-0.6833275,-1.09807,-1.5256455,-1.3397946,0.14411253,-1.1236082,-1.1212207,-0.7973702,-0.28409952,0.75188947,0.70928437,-0.32454157,-0.7711741,-1.7943981,-1.6190517,0.87374747,0.5201391,-0.25834468,-0.749886,0.9536134,2.0511844,0.71490306,0.42189264,-1.393914
369,LibriTTS-R,5.605457,-7.815775,0.33040997,0.098812446,-2.6471772,2.3048384,-1.3386687,2.7284064,-0.48575702,1.0722176,0.7553909,0.49907193,1.3822255,-4.780076,-4.051737,-0.6716368,-2.7126164,1.25264,-2.2851405,-2.8974748,0.82703614,0.66705763,-1.4829314,2.4746065,2.1868556,1.258816,-1.4077307,-1.0375326,0.56695,0.58732,1.2412527,-1.6355872,1.270746,3.268109,0.8756603,1.3100045,-0.43975404,0.24457605,0.2239922,-0.41113073,-1.4033316,1.9180057,1.7408866,-1.0895538,-0.00915475,0.19942819,-0.5674319,-1.7420353,-0.48131225,-0.78213024,0.9164008,-1.5663313,-1.1517967,-0.9189469,1.4142535,1.5769808,0.75916445,-0.024156813,0.50867057,-0.6331956,-0.4277433,-0.113951325,-1.1551538,-0.8553038
373,LibriTTS-R,8.20738,5.0726023,0.8694581,-1.7561512,0.7280328,-1.6071934,-2.406249,0.9311273,1.9485941,-0.12839904,-1.1390946,-0.5650244,-3.5423083,0.40125075,-0.24129596,-5.0295353,-1.1790563,1.8550014,3.1279187,-1.1668603,0.2928568,-2.9102726,0.41624424,0.8319318,-4.468374,-4.3366537,-1.6393356,1.8649173,-2.4355273,-3.3762193,1.3476738,-1.904624,1.804183,-2.3773746,-1.1664419,-0.87336814,-0.24912481,-0.30146307,0.7352094,-2.5312808,1.7999095,2.0688827,-0.9919241,3.024604,-0.11125583,0.27983359,-1.3994491,-0.23415452,-0.98188543,1.5291061,1.7705239,-0.27661943,-0.80089706,-0.71202886,1.6009265,-0.61412925,0.9865896,0.96603894,-0.95972216,0.004977681,-1.4030352,0.953115,-0.40790838,0.24267493
374,LibriTTS-R,5.2997646,-2.8528085,-3.5686874,-0.8848196,0.1833996,-5.5374584,-1.5691121,-3.2018743,3.3035645,0.6730218,0.4881117,-2.8577778,3.7605343,0.93857116,2.5765202,-0.06640993,2.2110856,-2.4546072,0.068131566,-2.1516278,-1.3359674,3.1339936,0.40857422,-2.5559316,-5.198618,-1.1824347,0.48600262,2.6928537,2.269803,0.42220107,-0.24539001,-1.3040285,-0.4766149,-2.5974758,0.26127058,-1.6367792,-3.2796593,0.6877464,-2.9353771,2.345358,1.1104227,-1.5622144,4.2371616,1.8466759,2.7966466,-0.35237837,0.8125286,-0.075000584,1.7515674,0.11925305,-2.1418996,3.5251698,-2.7994065,0.676534,-2.2871969,-1.11473,-0.82856476,-1.7352598,-2.5226958,-0.47201455,-2.8205516,0.31342006,-1.7697701,2.1039739
380,LibriTTS-R,6.0673714,5.493077,1.5879018,0.39556476,-2.9719758,3.0693393,2.413396,3.4724348,-0.046708826,3.2659051,2.4834433,1.587832,-6.170635,3.058777,-0.7741271,-0.08304098,4.7463684,0.95148504,-1.9102858,4.492607,0.53498155,1.8359747,3.7504056,0.45603004,-0.22389862,0.7033406,-3.8590465,-0.093435585,1.2454224,2.9668279,1.31599,1.2156931,-0.6619604,3.1442266,0.5569235,-0.73849934,2.6364527,2.1514735,-1.8538079,0.065823376,-2.2319162,3.8071947,-2.0831819,1.2294197,0.23273122,2.7681742,1.2232095,-0.5053895,-0.8137533,-2.185505,-1.0052193,-1.3532952,0.76940536,-0.011977741,0.6752654,-1.046249,-0.9515331,0.39970243,0.54012823,-0.8610206,1.2159513,0.6120588,1.415208,3.1365423
398,LibriTTS-R,7.0149336,-5.076288,5.387295,-2.373283,1.020165,2.844521,1.7314639,-2.6364129,-1.2699509,7.3078656,-3.530787,3.6346855,-5.867711,-5.466286,2.9905229,3.2282543,-1.0835466,-1.3177576,-3.2973375,-1.8243651,0.34022313,-1.4825947,1.2017527,1.0402863,2.2506006,3.1436453,0.6036173,-2.6338012,0.5266912,-0.58335614,-0.4384327,2.4915323,1.1565316,0.00887245,-0.12498006,1.6295773,-0.47813877,-0.24713509,1.2632506,3.455971,-0.19652066,1.5584153,-0.17427664,0.841056,-0.6642334,0.4514106,-1.124698,-2.651164,-0.4159345,0.85572594,0.6532433,3.1317883,-1.8103342,0.22802411,0.53976953,-0.889192,0.9572221,1.1501024,0.34652385,0.9514679,0.28314507,-1.5506971,-0.7032709,0.98048
403,LibriTTS-R,8.641593,3.863606,1.5986791,0.7011523,-0.08761884,-3.6656168,-1.4631147,4.3216233,3.5796554,5.160743,-0.56953084,0.847081,-2.3050494,-0.59331715,3.3462298,-1.3303506,-3.117776,-1.3074605,-4.329434,1.3625898,2.8093958,-0.85202044,2.027418,-0.4108038,0.19942755,-2.7019365,-1.5127431,0.43641135,-2.5463028,4.7012644,1.6400084,-4.4791636,1.8515021,2.216751,-0.77247715,-3.2510629,1.0507885,-0.004166824,0.1571557,0.22567213,3.3234506,3.123661,0.55703545,1.0250897,-0.6900566,-3.4275522,-0.7601504,1.4805968,-0.6853271,0.38544476,-0.19197221,-2.5651653,-0.4559618,-1.548568,-1.1756423,0.06150899,2.5494268,-0.8822925,0.38840657,0.9119589,-1.6905994,0.7458486,-1.2562718,2.5109463
405,LibriTTS-R,7.165882,-7.347192,3.0027618,0.20635122,2.0974138,6.4448214,6.8228474,1.7459006,-0.33284223,1.3540037,-3.5922253,2.4676213,-1.9942687,-1.9680043,1.187911,-1.5796177,-0.45547965,-2.7662492,-0.7225338,-0.42845514,0.014207396,-1.1238495,-2.1088128,3.7777295,-0.09075704,0.47958535,0.8673931,1.8018379,-1.5205884,-1.5447592,-1.576283,1.645443,-1.6459057,1.4168737,0.25402862,0.60627896,0.36946478,0.17950876,1.5352318,1.6734895,-0.63259387,0.110193565,-2.491491,-2.9301639,-1.6528486,1.3791366,-1.0353174,-1.1862735,-0.065733485,1.1596754,0.5185716,-0.9976766,1.7030513,-0.662623,-0.077164814,-1.5470037,-0.6145959,0.6320944,-2.2652154,-1.6239884,-0.19351144,0.20098025,0.0428932,0.68513906
408,LibriTTS-R,6.8059826,7.3791428,4.411174,-1.0973917,-0.73925316,-2.058195,2.1268678,-1.4392422,1.2258695,1.0246462,0.82929003,0.7067779,0.3877368,-1.6630406,-1.7575426,-0.52121353,-0.428195,2.0509384,-0.44243652,3.7597528,1.2406751,-0.35370427,0.27250552,0.883969,-3.345468,-2.450429,-0.9913145,-0.26162064,3.8111262,-1.2027446,-1.2180502,-0.3404742,-4.076602,-2.1430266,1.2585678,-1.4719278,-0.31354624,0.36263838,0.08528143,3.4687037,0.8950783,2.3174865,0.9912634,-3.8444948,0.8325798,0.11930628,2.3603284,-1.2544692,1.6911559,-2.131388,0.16167791,1.6985902,-0.5557463,-0.54571366,-0.4161296,1.814455,1.3768106,0.77687174,0.10554728,-0.36146015,1.0976495,0.6187227,-0.9502993,1.0513184
409,LibriTTS-R,5.4855604,-10.1605835,-0.79969084,3.9452107,-4.3874435,1.1017941,1.9235545,3.8204794,-0.41195628,1.7053517,2.3553445,-0.27283892,-2.737279,6.4910855,2.9632888,-5.424134,-0.25717676,0.6325002,1.1851889,1.217502,-1.8700207,2.4300213,0.17702545,-0.9317843,-1.6084418,4.546516,-2.2511117,-0.98089576,1.7891939,-2.414669,1.555974,-0.6632067,-0.94086796,0.9827011,-0.8134486,-0.93511677,-3.6914473,1.9200975,1.5617716,-1.5267093,-0.55349374,0.15533967,-1.0772176,0.36724514,-2.263361,-1.3783176,-2.5720353,-1.9044261,0.5294994,0.0659625,0.5098448,0.19961902,-0.87836003,-2.1457248,-0.30231053,2.3687177,0.8484339,-1.5978559,-0.7077537,2.3586078,-1.042681,1.0040317,0.89192516,-3.6145053
412,LibriTTS-R,6.1196055,-5.2104864,-2.2268856,-6.158511,2.2759554,0.50210637,-5.181857,5.4673166,-1.5387555,0.6457392,3.5031395,5.316531,0.42730248,6.6759205,5.124592,0.15419911,3.1419828,-1.4202051,1.3481697,-0.048948783,-0.515195,-0.61202884,3.2982688,1.4078218,2.9612346,-0.8269261,-1.0295001,-1.4486669,0.97794145,1.4153434,-0.7654644,0.22377335,1.3413085,-1.6515884,1.3651023,-2.2711983,-0.61885977,1.7491233,-0.05347377,1.4977695,-1.4655308,-0.4617171,0.38714886,1.3159404,-2.4669333,-0.4746171,0.066289246,0.06927401,1.4031374,-1.073449,1.5359551,0.22975942,1.9574735,1.8493105,-0.47059798,1.2241724,-1.6098917,1.6118853,-0.054238617,-0.25710142,-1.2186878,0.19087218,-0.87580574,-0.26640067
426,LibriTTS-R,11.11167,6.2805243,5.185725,2.4200897,1.2598624,0.45917225,-1.9896617,2.0360155,-0.34452212,-2.6601024,-2.6044164,0.9876932,3.7192287,-2.7679472,-0.24722236,-1.0018004,-3.5753267,2.829687,5.018174,1.1910509,-0.06361482,-2.6013312,-0.9293001,0.16692026,2.2470725,-0.26450777,1.2352834,2.8986835,-0.2964878,0.90708727,-3.0121224,0.6950765,-0.32196397,-1.5088125,0.30946344,-0.7404178,1.7568803,0.3725405,1.5308921,-0.28942573,-0.8006042,0.49272054,1.1555766,-1.5773443,-1.234061,0.12938927,-0.035172347,0.20405915,0.19743037,0.522252,0.8499926,1.4068648,-1.6222169,0.16866674,0.6879324,2.1967726,-0.03925993,0.6621837,0.022346139,-0.29630622,-0.88512874,-0.13600408,-0.83371085,0.57628
434,LibriTTS-R,3.6095436,9.147396,-3.232546,6.6471996,2.319327,1.8485467,1.225294,0.89269716,-1.4826925,2.778493,-3.1026804,1.5265633,-4.2028627,-2.521891,1.5471323,-2.595255,3.6034908,9.467079,3.3741903,-1.0820498,-1.0581324,5.302683,-3.7889004,3.5423317,2.0391054,0.34091708,4.404028,-0.60653055,-2.1440086,-0.28882405,1.4068272,-2.7781782,1.3335962,-1.8751326,0.17052463,-2.083733,2.8793092,-3.5695593,0.39088988,1.8358874,-0.2541564,-1.822559,-0.36983716,-1.7239343,-1.4520802,1.267646,-4.386914,-1.339927,-0.686311,-0.98282045,-0.17028679,-2.1931524,0.4155782,0.05471815,-0.299672,3.2132046,-0.7936748,-0.20417732,0.37373227,-0.07249615,0.6879459,3.0519514,2.3612206,1.9617225
439,LibriTTS-R,4.5738745,-6.7686167,-3.246366,5.3027616,-2.044127,-4.0684376,-3.82011,-2.7995522,0.5869235,0.3531382,-0.6171054,-0.048260618,2.5619571,1.4606698,0.81009895,-1.3517566,2.277137,0.29231307,-2.4484508,1.4428995,0.36135462,1.6500679,-4.639547,0.27146354,0.4119561,-1.130491,-0.007015815,0.81379205,1.8629968,-1.6009319,-1.6929199,0.8470335,-0.50590134,-2.700221,-1.0421566,-1.6974036,1.5268543,-1.0317104,0.24987945,-1.1952631,-1.0466118,-0.820702,-0.9672957,0.9452097,0.43276238,0.2867152,1.155483,-1.6865151,-0.7473147,-2.265254,0.74118304,-1.4921322,-2.037078,-0.11961278,-0.93348813,2.650428,-0.2610773,-0.35118747,0.69379365,0.7420074,0.045247152,-1.7958257,-0.19192946,-0.069578774
446,LibriTTS-R,6.908744,-7.6627436,1.7520744,-2.4949813,-2.8924036,7.5852017,0.6585979,4.9089584,-4.6232624,3.7711716,7.1864643,-3.2287264,-0.54952407,-3.9526882,-0.71108884,-1.7270972,-1.40168,1.9567661,1.1374298,1.4444985,0.2783501,-1.4489548,-0.3586398,-3.1170382,1.8998401,0.7035889,-2.3626058,-2.9192247,-1.2647498,-1.6213086,1.0266296,-1.3027153,2.2709575,-0.46619472,-0.7707159,-0.25105113,-2.888124,1.9223528,2.6873617,1.195084,0.5114086,-0.09731369,1.4797237,-1.7465961,0.91540414,1.2256457,-1.3871634,-0.35063237,0.13222823,0.53437227,-3.0529149,0.4940297,-0.40400758,2.5960717,-2.2023337,0.3775433,0.53224933,-0.0333238,0.3813248,0.70995724,0.70921004,1.9029007,1.7482312,-1.4730098
451,LibriTTS-R,7.2197313,6.6086245,1.3261952,3.8132849,0.8017248,-0.31943315,1.9547511,2.714118,3.4871864,-2.5589197,1.9591695,0.21680816,-2.0099046,-0.61410385,1.4705056,-1.7496912,-0.2905719,-1.5985028,1.7836329,5.2455864,-1.0871274,-0.43068883,0.923157,3.1118476,-1.3890661,-2.463334,-1.1487136,-1.956771,2.5924218,-0.8811249,0.45932442,0.4089156,-0.1347491,-1.389502,1.693439,-0.2743277,2.032926,2.2338572,1.1988257,-1.2819204,-2.1314821,-0.27576253,0.29324844,-0.3751554,1.7185022,0.6338234,-0.5566868,-0.3982381,0.9333296,-0.26825368,-1.9280013,-1.0982257,-0.62947005,-0.5844133,-0.03208938,-0.48278898,-2.0911696,-0.36990178,0.66901207,0.1978787,0.15874349,-0.82363117,0.49956414,-1.4295616
454,LibriTTS-R,5.227516,-3.730792,5.494118,-3.2603884,-0.7286856,5.1163855,2.6482937,-1.5365703,-6.858238,-4.143922,1.238077,4.4479856,-4.5442,-3.6454563,1.5274873,-3.1763043,0.5102742,-6.418724,-3.2309299,-2.8756697,-3.4858053,-0.6626032,-1.1000104,2.4456294,-0.043105964,1.8362305,0.881575,-0.25463665,0.02075088,0.15593594,3.9759016,1.313375,-1.2490332,-2.0024118,1.2345425,1.0304165,-0.34147996,1.3599426,-1.794641,-0.48342246,-0.11726221,-0.5988428,3.23645,-1.0654339,0.47609192,1.6860056,-0.47826356,-0.695446,1.2902212,0.24080616,0.27698323,1.450691,-0.7447306,0.28312117,0.6187461,-2.5765586,-0.60881835,0.16869652,-1.4292068,-0.16501845,-0.78269875,-0.23231362,-1.6694589,2.310428
458,LibriTTS-R,6.470458,-8.693348,-4.2254686,5.4002013,-5.582904,-3.5417118,-2.6619277,3.7496734,0.71606004,-5.040597,-1.574836,-1.1994135,2.9000747,4.0397477,-1.2680432,-3.3937664,2.4253228,1.7411635,0.05313903,0.1845764,0.9208209,0.7302064,1.9135461,-1.7578595,2.2678256,-0.50524974,-1.3693857,-0.6222503,0.41351628,-1.571367,-2.0932066,-0.5186219,0.44586414,0.021175444,3.9509768,-0.61870706,-2.3358943,0.43177202,-3.0909333,-0.7252506,-0.06705301,1.8512533,-0.32036227,0.9089988,-1.6442418,1.9061217,-0.66481316,-1.5469795,-0.30016539,-0.8100231,-0.028057018,-1.4820902,1.3596513,-0.75095534,-0.69900537,1.579298,0.3234842,0.3675751,0.95570594,0.37659723,-0.6959568,0.5608736,0.5512383,-1.9263921
459,LibriTTS-R,5.2557883,-5.597045,2.9883852,-3.2816253,-6.7492094,1.714432,1.0153826,3.877183,-0.5245062,-4.8562107,1.1447275,-2.1983285,1.2528168,0.31894168,-0.89068437,-4.693552,0.1481595,1.2779745,2.001311,1.0470339,-4.825426,-0.1278701,3.2246804,1.1391895,-1.0820237,1.8317311,1.5360426,-1.8273048,-0.8712271,0.15356092,-2.5989974,-0.14349777,-0.6320931,1.6557398,1.6737609,2.3890705,-2.6067793,-1.2771579,-1.2690353,2.5773842,0.6168222,1.3115796,-1.8543704,0.044319604,-1.5744829,-0.90367496,-1.6577588,-0.7895255,0.87780946,0.016126756,0.74432516,-0.17677113,0.3923108,-1.2302084,-1.4924841,-0.7756285,0.5854552,1.8568835,-0.08469925,-0.33991274,-0.06469886,-0.015926655,0.43177584,-0.39653167
460,LibriTTS-R,6.880575,-10.735802,-1.94048,1.3180317,-3.9041736,1.3178204,-3.4402695,1.7947843,-1.2119534,1.01754,-0.37768337,-3.135634,-0.58516085,1.3584319,-4.6981096,-2.7789416,0.19084394,2.816649,0.6261544,0.99448436,-1.0643826,-2.6286886,-2.532859,-1.9563386,4.189615,0.71662176,-0.7774504,-0.89215213,-1.3185906,-0.9702276,0.6459893,1.5797515,-2.4143806,2.9387279,-0.5095436,4.091503,0.05814462,-0.35133836,-0.15866753,-0.51078564,-1.7851813,0.39628282,-0.60455406,-0.67224056,-0.08777023,-0.14706527,0.6706876,-0.25407752,-1.9874783,-1.466859,-0.94267166,2.3159873,1.8561921,-2.7684493,-2.7201385,-0.022347137,-0.3522566,-0.5492967,-0.8796921,0.48949322,-0.2953996,-1.7136605,0.5193057,1.6880366
472,LibriTTS-R,6.0580955,6.1298,-0.41951382,3.0747783,0.09706473,-1.3855562,1.0528755,-1.5942839,1.9106545,0.52897894,3.1267042,-2.5412745,-3.507089,0.061709076,-2.0995166,0.8860424,-0.69337523,0.7935655,0.2732382,2.9872522,-1.4061387,0.61699456,0.6621183,2.700633,-0.29649732,-0.55874217,-3.202681,-2.6370063,2.3386598,3.4539843,-1.1986108,0.10123679,-1.9061701,0.13997945,0.67792356,0.27601185,-1.3835454,1.3167235,2.5534058,-1.1630225,0.3087709,-0.84622926,-0.43666735,-1.2783115,1.7790552,0.99534637,0.39035872,-1.4659264,-2.0608034,1.2368569,0.69987607,0.93151665,-1.0086437,0.47808728,-0.99658835,0.026637055,0.9707945,0.36392587,0.6346786,-0.088102095,1.3407562,-0.59315467,-0.6521733,-0.2095428
475,LibriTTS-R,6.631776,-3.637499,-0.9527575,-6.1230416,2.7108183,1.3070204,-2.8654528,1.35601,1.0470577,-0.20856825,4.9187045,-1.4540585,4.8653316,-2.0556302,0.30605066,2.482242,-3.8467774,4.007064,3.8570745,-1.6994486,2.4135842,1.5567188,0.50600517,-0.13094251,1.7183919,0.4650854,-0.9543524,-1.5172772,0.44302812,0.124430634,0.8226173,0.6649855,0.922647,-0.312366,-1.4651921,-1.0366277,1.2827196,1.5386826,0.5813615,1.2436078,3.1366744,0.20078062,-0.65621984,-0.7081936,1.7862915,-1.8843615,-2.8106933,0.11075091,-0.25985223,0.08026543,-0.7260132,-2.078322,-0.9121922,1.1807021,0.4054526,1.6220303,1.9863708,0.9951569,0.9153109,-0.73077637,1.5664515,-1.3982494,0.6159784,1.759898
476,LibriTTS-R,5.2097254,-5.5153418,-1.1003327,-1.1532178,-2.595837,-3.3811212,-5.6375427,-0.91439885,-2.9998891,4.993437,-2.4558501,-1.5096269,-0.87515026,-1.4795942,1.4716325,3.1568685,0.63531816,-1.6888413,-1.3388983,2.640912,0.15573959,1.7236468,-2.3385115,-0.52968526,3.650573,-4.537462,0.7512965,-0.993551,-2.5312395,-2.5658755,-1.2822083,-0.6022286,-0.42444625,-1.049028,1.480669,0.97952497,1.5285622,1.5822022,-1.0769885,-0.4276054,-1.3310374,-0.43742585,2.4132347,1.0169668,-0.56260484,0.7390227,1.9866488,-1.3663466,-0.7248063,0.6399906,0.42066216,-0.0069440007,-0.5991273,-0.13137265,-2.4514503,1.3192862,-0.060723502,-1.5754318,1.0305089,0.38375092,-0.9251906,1.1303504,0.9613798,-0.40192163
479,LibriTTS-R,5.876981,7.556451,1.9822216,-2.3413875,0.8202503,1.0631236,4.410855,-5.2404475,-0.43893182,-1.3390572,0.07356756,-3.2779193,1.6359775,-1.5704389,-0.86689556,0.9239754,2.448421,-3.8609314,0.8207802,-1.3404685,1.2871135,-1.300101,-0.24731241,-3.641694,-0.45036364,0.7785555,-1.544342,0.5266908,0.45522565,-4.156273,-3.9869761,0.068535194,-3.336533,-1.9238281,-0.15339759,1.490547,1.3337238,-0.69543463,-0.63621217,-0.7128665,1.2206876,-1.4980602,-1.1090457,-0.5405931,0.019472146,-1.432854,-0.66027236,-0.34322485,0.43308708,0.9234443,0.013184657,-0.28581688,-1.2035805,0.2517505,1.3620241,-0.26808858,0.7646879,0.45670915,0.2954216,-0.6578449,-1.5426009,-0.110127285,0.026776878,-0.9406134
